SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å)
COC(=O)c1cc(C(=O)OC)n2ncccc12,C1CCCCC1,430,,,,,
COC(=O)c1cc(C(C2=N/C(=C(\c3ccc(/C(=C4\C=CC(OC)=N4)c4c(F)c(F)c(F)c(F)c4F)[nH]3)c3c(F)c(F)c(F)c(F)c3F)C=C2)(c2ccccc2)c2ccccc2)[nH]c1-c1c(F)c(F)c(F)c(F)c1F,C(Cl)Cl,,,,,24100,4.382
COC(=O)c1cc(C(c2ccccc2)(c2ccccc2)c2ccc(/C(=C3/C=CC(/C(=C4\C=CC(=O)N4)c4c(F)c(F)c(F)c(F)c4F)=N3)c3c(F)c(F)c(F)c(F)c3F)[nH]2)[nH]c1-c1c(F)c(F)c(F)c(F)c1F,C(Cl)Cl,,,,,25300,4.4031
COC(=O)c1cc(C(c2ccccc2)(c2ccccc2)c2ccccc2)c2cccccc1-2,C(Cl)Cl,,,,,45709,4.66
COC(=O)c1cc(C(c2ccccc2)c2ccccc2)c2cccccc1-2,C(Cl)Cl,,,,,43651,4.64
COC(=O)c1cc(Cc2ccc(O)c(C(=O)OC)c2)ccc1O,C1CCOC1,,,,,17000,4.2304
COC(=O)c1cc(Cc2ccccc2)c(=O)n2c1sc1ccccc12,C(Cl)(Cl)Cl,,,,,19498,4.29
COC(=O)c1cc(Cc2ccccc2)c2cccccc1-2,CO,,,,,45709,4.66
COC(=O)C1CC(CN)=C2C=CC=NN21,C1CCCCC1,508,,,,,
COC(=O)c1cc(CN)c(=O)[nH]c1Cc1ccccc1,CCO,,,,,13490,4.13
COC(=O)c1cc(CN)c(-c2c[n+]3cccn3[n-]2)c(CN)c1,C(Cl)Cl,466,,,,21460,4.3316
COC(=O)c1cc(CN)c(-c2cn3ccc[n+]3[n-]2)c(CN)c1,C(Cl)Cl,466,632,166,0.096,,
COC(=O)c1cc(N2CCC2)ccc1N1CCC1,C(Cl)Cl,375,504,129,0.83,,
COC(=O)c1cc(NC(=O)COc2ccc(C(C)(C)C)cc2Cc2cc(C(C)(C)C)cc(Cc3cc(C(C)(C)C)cc(Cc4cc(C(C)(C)C)cc(C)c4OCC(=O)Nc4cc(C(=O)OC)n(C)c4)c3OCC(=O)Nc3cc(C(=O)OC)n(C)c3)c2OCC(=O)Nc2cc(C(=O)OC)n(C)c2)cn1C,CC#N,,,,,103752,5.016
COC(=O)c1cc(O)c(O)c2oc3cc(OC)cc(O)c3c(=O)c12,CO,,,,,13489,4.13
COC(=O)c1cc(O)cc2oc3cc(C)cc(O)c3c(=O)c12,CCO,,,,,49100,4.6911
COC(=O)c1cc(O)n(-c2cc(C)c3c(O)n[nH]c3n2)n1,C1CCOC1,296,,,,,
COC(=O)c1cc(OC)c(-c2c3nc(c(-c4c(OC)cc(C(=O)OC)cc4OC)c4ccc([nH]4)c(-c4c(OC)cc(C(=O)OC)cc4OC)c4nc(c(-c5c(OC)cc(C(=O)OC)cc5OC)c5ccc2[nH]5)C=C4)C=C3)c(OC)c1,C(Cl)Cl,,,,,363078,5.56
COC(=O)c1cc(OC)cc(OC)c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,CS(=O)C,569,596,27,,,
COC(=O)c1cc(OC)cc2oc3cc(C)cc(O)c3c(=O)c12,CO,,,,,32359,4.51
COC(=O)c1cc(OC)ccc1OC,CO,318,391,73,0.64,,
COC(=O)c1cc(OCCCCCCn2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2/C=C(\CN)C(=O)O)cc(OCCCCCCn2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2/C=C(\CN)C(=O)O)c1,C(Cl)Cl,504,,,0.64,,
COC(=O)c1cc(Sc2ccc(Cl)cc2)cc2sc3ccccc3c(=O)c12,C(Cl)(Cl)Cl,,,,,6680,3.8248
COC(=O)c1cc2c(c(C(=O)OC)c1C(=O)OC)c(=O)[nH]c1ccccc12,CO,,,,,25600,4.4082
COC(=O)c1cc2c(c(N)c1C(=O)OC)c(=N)oc1ccccc12,C1CCOC1,,,,,6918,3.84
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,534,599,65,0.21,,
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cc(C(C)(C)C)cc4c(-c5ccccc5)c(-c5ccccc5)c(c1)c2[n+]34,C(Cl)Cl,354,460,106,0.77,,
COC(=O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,C1CCOC1,400,404,4,0.82,53400,4.7275
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3c(C)cc(C)cc3[nH]2)n1,C(Cl)(Cl)Cl,383,433,50,0.25,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,C(Cl)(Cl)Cl,394,475,81,0.03,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(Br)ccc3[nH]2)n1,C(Cl)(Cl)Cl,388,431,43,0.2,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(C(=O)c4ccccc4)ccc3[nH]2)n1,C(Cl)(Cl)Cl,388,433,45,0.279,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(C)ccc3[nH]2)n1,C(Cl)(Cl)Cl,384,432,48,0.261,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(Cl)ccc3[nH]2)n1,C(Cl)(Cl)Cl,387,431,44,0.239,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(F)ccc3[nH]2)n1,C(Cl)(Cl)Cl,384,428,44,0.208,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3ccccc3[nH]2)n1,C(Cl)(Cl)Cl,382,429,47,0.228,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3ccccc3o2)n1,C(Cl)(Cl)Cl,371,435,64,0.241,,
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3ccccc3s2)n1,C(Cl)(Cl)Cl,383,439,56,0.228,,
COC(=O)c1cc2c3ccccc3n(C)c2c(Cn2c(-c3nc(C(=O)OC)cc4c5ccccc5n(C)c34)nc3ccccc32)n1,C(Cl)(Cl)Cl,354,414,60,0.179,,
COC(=O)c1cc2c3ccccc3n(Cc3ccccc3)c2c(-c2nc3ccccc3[nH]2)n1,C(Cl)(Cl)Cl,377,426,49,0.167,,
COC(=O)c1cc2c3ccccc3n(Cc3ccccc3)c2c(-c2nc3ccccc3s2)n1,C(Cl)(Cl)Cl,381,440,59,0.193,,
COC(=O)c1cc2cc3ccc(OC)cc3cc2oc1=O,CCO,,,,,24547,4.39
COC(=O)c1cc2ccc(N(C)C)cc2c2c1C=CC(c1ccc(OC)cc1)(c1ccc(OC)cc1)O2,C1COCCO1,,,,,63000,4.7993
COC(=O)c1cc2ccc3c(CCN(C)C)cc(OC)c(O)c3c2c(=O)o1,CO,,,,,32359,4.51
COC(=O)c1cc2ccc3cc(N(C)C)ccc3c2oc1=O,O,,,,,15400,4.1875
COC(=O)c1cc2ccc3cc(O)ccc3c2oc1=O,O,,,,,13700,4.1367
COC(=O)c1cc2ccc3cc(OC)ccc3c2oc1=O,O,,,,,19900,4.2989
COC(=O)c1cc2nc3c4ccccc4c4ccccc4c3nc2cc1C(=O)OC,CN(C)C=O,402,,,,,
COC(=O)c1cc2oc3ccc(C)cc3c(=O)c2c(C)c1C(=O)OC,CCO,,,,,28183,4.45
COC(=O)c1ccc(/C(=C/c2cc3n4c2=C(c2cc(C)cc(C)c2)C2=NC(=C(c5cc(C)cc(C)c5)c5ccc(n5[Zn+2]4)C(c4cc(C)cc(C)c4)=C4C=CC(=N4)C=3c3cc(C)cc(C)c3)C=C2)CN)cc1,C(Cl)Cl,,,,,128825,5.11
COC(=O)c1ccc(/C=C/C(F)(F)F)c(N)c1,C1CCOC1,372,447,75,0.74,5500,3.7404
COC(=O)c1ccc(/C=C/C2=N/C(=C(\c3[nH]c(/C=C/c4ccc(C(=O)OC)cc4)cc3C)c3c(C)cc(C)cc3C)C(C)=C2)cc1,CN(C)C=O,,,,,56700,4.7536
COC(=O)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(=O)C,558,575,17,,,
COC(=O)c1ccc(/C=C/c2ccc3c(ccc4ccccc43)n2)cc1,CCO,,,,,23400,4.3692
COC(=O)c1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,CS(=O)C,562,,,,17790,4.2502
COC(=O)c1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,CO,562,571,9,,,
COC(=O)c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,370,432,62,0.01,,
COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)N(CC(C)C)C2=O)cc1,C1COCCO1,442,594,152,0.245,14400,4.1584
COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)OC2=O)cc1,C1COCCO1,411,493,82,0.002,38300,4.5832
COC(=O)c1ccc(/C=C2\C=C(c3ccc(CN)cc3)N(CC(C)C)C2=O)cc1,C1COCCO1,438,589,151,0.192,13000,4.1139
COC(=O)c1ccc(/C=C2\C=C(c3ccc(CN)cc3)OC2=O)cc1,C1COCCO1,404,501,97,0.002,34700,4.5403
COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,C1COCCO1,454,574,120,0.363,19000,4.2788
COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,C1COCCO1,423,522,99,0.355,31100,4.4928
COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)NC2=O)cc1,C1COCCO1,437,544,107,0.1,15200,4.1818
COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)OC2=O)cc1,C1COCCO1,401,495,94,0.007,24800,4.3945
COC(=O)c1ccc(/C=C2\N=C(c3ccc([N+](=O)[O-])cc3)NC2=O)cc1,C1COCCO1,405,510,105,0.258,25300,4.4031
COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,C1COCCO1,403,478,75,0.295,32200,4.5079
COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,C1COCCO1,391,474,83,0.348,40000,4.6021
COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)NC2=O)cc1,C1COCCO1,394,461,67,0.159,28800,4.4594
COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1,C1COCCO1,370,,,,41600,4.6191
COC(=O)c1ccc(/N=N/c2c(N)nc(N)nc2NNC(=O)c2cc3ccccc3oc2=O)cc1,CO,355,,,,,
COC(=O)c1ccc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc1,CCOC(=O)C,474,,,,26000,4.415
COC(=O)c1ccc([CH+]c2cc(C)c3cc(C(C)C)ccc(C)c2-3)cc1,CC#N,,,,,33884,4.53
COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc[nH]2)cc1,CO,,,,,15600,4.1931
COC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1ccc1c3ccccc3c3ccccc3c12,C(Cl)Cl,336,448,112,0.08,,
COC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)cc1P(c1ccccc1)c1ccccc1,CCO,,,,,17378,4.24
COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,CCOC(=O)C,311,,,,,
COC(=O)c1ccc(C(=O)OC)nc1,CC#N,512,,,,,
COC(=O)c1ccc(C=Nn2c(Cc3ccccc3)n[nH]c2=O)cc1,CCO,,,,,21826,4.339
COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,C(Cl)Cl,507,557,50,0.43,74770,4.8737
COC(=O)c1ccc(C2=C3C(Br)=c4sc(-c5ccc(Br)s5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4ccc(Br)s4)cc23)cc1,C1CCOC1,688,,,,,
COC(=O)c1ccc(C2=C3C(Br)=c4sc(-c5ccc(Br)s5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4ccc(Br)s4)cc23)cc1,C(Cl)Cl,698,,,,,
COC(=O)c1ccc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(C)c(I)c(C)c32)cc1,C1CCOC1,536,,,,18660,4.2709
COC(=O)c1ccc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(C)c(I)c(C)c32)cc1,C(Cl)Cl,537,,,,18620,4.27
COC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]cn4)cc(C)c32)cc1,C(Cl)(Cl)Cl,572,589,17,0.93,38000,4.5798
COC(=O)c1ccc(C2=C3C=c4sc(-c5cccs5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4cccs4)cc23)cc1,CC#N,673,,,,,
COC(=O)c1ccc(C2=C3C=c4sc(-c5cccs5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4cccs4)cc23)cc1,C1CCOC1,679,,,,,
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3c(C)cc(C)cc3C)=c3ccc4n3[Zn+2]n3c2ccc3C(c2c(C)cc(C)cc2C)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,444000,5.6474
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3c(F)c(F)c(F)c(F)c3F)=c3ccc4n3[Zn+2]n3c2ccc3C(c2c(F)c(F)c(F)c(F)c2F)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,503900,5.7023
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Ni+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,332000,5.5211
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Pd+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,CC1=CC=CC=C1,,,,,252915,5.403
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Zn+2]n3c(ccc32)C(c2ccc(O)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,CO,,,,,539511,5.732
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Zn+2]n3c(ccc32)C(c2ccc(O)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,CCO,,,,,528445,5.723
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Zn+2]n3c(ccc32)C(c2ccc(O)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,456037,5.659
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Zn+2]n3c(ccc32)C(c2ccc(O)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,CN(C)C=O,,,,,516416,5.713
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Zn+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2C=CC(=N2)C=4c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1,C1CCOC1,,,,,707946,5.85
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccc(N=NN)cc3)=c3ccc4n3[Zn+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,691831,5.84
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccccc3)=c3ccc4n3[Au+2]n3c2ccc3C(c2ccccc2)=C2C=CC(=N2)C=4c2ccc([N+](=O)[O-])cc2)cc1,C1CCOC1,,,,,329000,5.5172
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccccc3)=c3ccc4n3[Au+2]n3c2ccc3C(c2ccccc2)=C2C=CC(=N2)C=4c2ccc(NC(C)=O)cc2)cc1,C1CCOC1,,,,,124000,5.0934
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccccc3)=c3ccc4n3[Pd+2]n3c(ccc32)C(c2ccccc2)=C2C=CC(=N2)C=4c2ccccc2)cc1,C(Cl)(Cl)Cl,,,,,319000,5.5038
COC(=O)c1ccc(C2=C3C=CC(=N3)C(c3ccccc3)=c3ccc4n3[Zn+2]n3c2ccc3C(c2ccccc2)=C2C=CC(=N2)C=4N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,CO,,,,,165959,5.22
COC(=O)c1ccc(C2=C3C=CC(=N3)C(Nc3ccccc3)=c3ccc4n3[Zn+2]n3c(ccc32)C(Nc2ccccc2)=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,CC1=CC=CC=C1,,,,,138900,5.1427
COC(=O)c1ccc(C2=C3C=CC(=N3)C=c3ccc4n3[Pt+2]n3c(ccc32)C=C2C=CC(=N2)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)(Cl)Cl,,,,,204174,5.31
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC1=CC=CC=C1,517,538,21,0.12,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C(Cl)(Cl)Cl,517,538,21,0.095,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,515,533,18,0.073,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCOC1,514,536,22,0.056,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CCOC(=O)C,512,533,21,0.053,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CO,511,533,22,0.032,,
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC#N,511,531,20,0.039,,
COC(=O)c1ccc(C2=c3ccc4n3[Pd+2]n3c(ccc3C(c3ccncc3)=C3C=CC2=N3)C(c2ccncc2)=C2C=CC(=N2)C=4c2ccncc2)cc1,C(Cl)Cl,,,,,240000,5.3802
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3c(C)cc(C)cc3C)=C3C=CC2=N3)C(c2ccc(NC(C)=O)cc2)=C2C=CC(=N2)C=4c2c(C)cc(C)cc2C)cc1,C(Cl)Cl,,,,,451200,5.6544
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3c(F)c(F)c(F)c(F)c3F)=C3C=CC2=N3)C(c2ccc(NC(C)=O)cc2)=C2C=CC(=N2)C=4c2c(F)c(F)c(F)c(F)c2F)cc1,C(Cl)Cl,,,,,510900,5.7083
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3ccc(F)cc3)=C3C=CC2=N3)C(c2ccc(N)cc2)=C2C=CC(=N2)C=4c2ccc(F)cc2)cc1,C(Cl)Cl,,,,,381100,5.581
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3ccc(F)cc3)=C3C=CC2=N3)C(c2ccc(NC(C)=O)cc2)=C2C=CC(=N2)C=4c2ccc(F)cc2)cc1,C(Cl)Cl,,,,,414500,5.6175
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3ccc(NC(C)=O)cc3)=C3C=CC(=N3)C=4c3ccc(C(F)(F)F)cc3)C(c3ccc(C(F)(F)F)cc3)=C3C=CC2=N3)cc1,C(Cl)Cl,,,,,283000,5.4518
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3ccccc3)=C3C=CC2=N3)C(c2ccc(NC(C)=O)cc2)=C2C=CC(=N2)C=4c2ccccc2)cc1,C(Cl)Cl,,,,,361000,5.5575
COC(=O)c1ccc(C2=c3ccc4n3[Zn+2]n3c(ccc3C(c3ccccc3)=C3C=CC2=N3)C=C2C=CC(=N2)C=4c2ccccc2)cc1,C(Cl)Cl,,,,,557000,5.7459
COC(=O)c1ccc(C2=C3N=C(C(Br)=C3Br)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Co+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2N=C(C(Br)=C2Br)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,177828,5.25
COC(=O)c1ccc(C2=C3N=C(C(Cl)=C3Cl)C(c3ccc(C(=O)OC)cc3)=c3ccc4n3[Ni+2]n3c2ccc3C(c2ccc(C(=O)OC)cc2)=C2N=C(C(Cl)=C2Cl)C=4c2ccc(C(=O)OC)cc2)cc1,C(Cl)Cl,,,,,294000,5.4683
COC(=O)c1ccc(-c2c(C)c3n(c2C)[B-](F)(F)[N+]2=C(C)C(c4ccc(OC)cc4)=C(C)C2=C3C)cc1,CC#N,519,,,,19270,4.2849
COC(=O)c1ccc(-c2c(C)c3n(c2C)[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3C)cc1,CC#N,504,,,,19840,4.2975
COC(=O)c1ccc(-c2c[n+]3cccn3[n-]2)c(CN)c1,C(Cl)Cl,420,,,,23810,4.3768
COC(=O)c1ccc(-c2c[n+]3cccn3[n-]2)cc1,C(Cl)Cl,376,,,,26600,4.4249
COC(=O)c1ccc(-c2c3cc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2[nH]5)C=C4)N=C3)cc1,C(Cl)Cl,,,,,229087,5.36
COC(=O)c1ccc(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,368800,5.5668
COC(=O)c1ccc(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,340700,5.5324
COC(=O)c1ccc(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4ccc(NC(=O)OC(C)(C)C)cc4)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,686000,5.8363
COC(=O)c1ccc(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4ccc(NC(C)=O)cc4)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,362900,5.5598
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,327000,5.5145
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,851138,5.93
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,556900,5.7458
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,731300,5.8641
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4ccc(NC(=O)OC(C)(C)C)cc4)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,620700,5.7929
COC(=O)c1ccc(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4ccc(NC(C)=O)cc4)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,393100,5.5945
COC(=O)c1ccc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2o5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,229087,5.36
COC(=O)c1ccc(-c2c3nc(c(-c4cc(OC)cc(OC)c4)c4ccc([nH]4)c(-c4cc(OC)cc(OC)c4)c4nc(c(-c5cc(OC)cc(OC)c5)c5ccc2[nH]5)C=C4)C=C3)cc1,CC(=O)C,,,,,466600,5.6689
COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,758578,5.88
COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1CCOC1,,,,,442000,5.6454
COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C(Cl)Cl,,,,,275423,5.44
COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1CCOC1,,,,,438000,5.6415
